,age,workclass,education,marital.status,occupation,relationship,race,sex,hours.per.week,income_binary,capital,continent
5383,50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,0,0,North America
10316,26,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,Latin America & Caribbean
2932,33,Private,12th,Divorced,Machine-op-inspct,Unmarried,Black,Female,40,0,0,North America
13889,35,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,Europe & Central Asia
26621,36,Private,10th,Never-married,Transport-moving,Not-in-family,Black,Female,40,0,0,North America
8892,43,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,1,0,North America
1255,52,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,1,99999,East Asia & Pacific
24192,48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
7102,58,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,1,-1485,North America
13625,23,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,42,0,0,North America
23840,62,Private,10th,Divorced,Other-service,Own-child,White,Female,40,0,0,North America
19004,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,15024,North America
13943,52,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,48,0,0,North America
15565,46,Without-pay,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,25,0,0,North America
25900,34,Private,Some-college,Never-married,Sales,Other-relative,Black,Female,35,0,0,North America
5711,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,1,-1902,North America
1837,49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,1,0,North America
12989,34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
24997,17,Private,12th,Never-married,Other-service,Own-child,White,Female,16,0,0,North America
8768,46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,1,0,North America
17271,36,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,25,0,0,North America
5128,66,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Female,3,0,0,North America
20649,20,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,30,0,0,North America
6399,44,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,0,0,North America
14078,43,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1,0,North America
23406,24,Private,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,55,0,0,North America
24110,47,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,0,0,North America
4877,19,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,40,0,0,North America
3427,37,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,43,0,0,North America
14401,50,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,1,0,North America
13549,41,Local-gov,HS-grad,Separated,Transport-moving,Own-child,White,Male,40,0,0,North America
24176,57,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1,0,North America
6946,23,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,25,0,0,North America
11854,19,Private,11th,Never-married,Other-service,Not-in-family,White,Female,40,0,0,North America
2858,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,15024,North America
22838,39,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,0,0,East Asia & Pacific
29501,51,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40,1,0,North America
20747,58,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Other,Male,40,0,0,Latin America & Caribbean
25310,55,State-gov,Bachelors,Divorced,Exec-managerial,Unmarried,Black,Male,40,0,0,North America
1482,26,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,35,0,0,North America
2111,56,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,40,0,0,North America
872,43,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,35,0,0,North America
12481,55,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,60,1,0,North America
18282,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,60,1,3103,North America
11858,40,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
26210,35,Private,11th,Separated,Other-service,Unmarried,Black,Female,40,0,0,North America
22032,31,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,Black,Male,40,0,0,North America
26302,40,Private,Some-college,Never-married,Craft-repair,Own-child,Black,Male,40,0,0,North America
1023,33,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,45,1,0,North America
16677,22,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,50,0,0,North America
13271,43,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,70,1,0,North America
705,31,State-gov,Some-college,Married-spouse-absent,Other-service,Other-relative,White,Male,40,0,0,North America
28149,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,1,-1902,North America
15318,30,Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Female,40,0,0,North America
10078,74,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0,0,North America
22512,43,State-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Male,50,1,0,North America
21989,44,Private,Assoc-acdm,Separated,Exec-managerial,Not-in-family,White,Male,40,0,0,North America
27533,34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,0,0,North America
22196,22,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,0,0,North America
19472,36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1,0,North America
23191,43,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,60,1,0,North America
19903,30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,60,1,27828,North America
12053,56,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,30,0,0,North America
7581,29,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,80,0,0,North America
20091,27,Private,Bachelors,Never-married,Tech-support,Other-relative,White,Male,50,0,0,North America
12406,33,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,0,-1740,North America
1298,28,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,20,0,0,North America
17099,50,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,60,1,0,South Asia
2457,61,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,40,0,0,North America
23392,27,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,45,0,0,North America
23350,45,Private,Bachelors,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,40,0,0,North America
3160,20,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,43,0,0,North America
26980,26,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,25,0,0,North America
28747,26,Private,12th,Never-married,Other-service,Unmarried,Black,Male,40,0,0,North America
14675,23,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,32,0,0,North America
1786,24,Local-gov,HS-grad,Divorced,Protective-serv,Unmarried,Black,Female,40,0,0,North America
23919,64,Private,Some-college,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,40,0,0,North America
17828,32,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,40,0,0,North America
2320,34,Private,Bachelors,Never-married,Exec-managerial,Other-relative,White,Female,45,0,-1741,North America
18025,37,Private,Masters,Never-married,Sales,Not-in-family,White,Male,50,0,0,North America
9233,18,Private,12th,Never-married,Other-service,Own-child,White,Female,25,0,0,North America
9811,57,Federal-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40,0,-2258,North America
11681,32,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,North America
21600,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,-1902,North America
28433,39,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,1,15024,North America
24930,31,Private,1st-4th,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,0,0,North America
8119,57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,15024,North America
14383,26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,38,0,-1876,North America
14307,67,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,40,0,0,North America
20784,45,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,40,0,0,North America
15076,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
866,38,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
4707,47,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,0,0,North America
33,21,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,40,0,0,North America
17398,41,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,Male,45,0,3674,North America
7539,29,Private,12th,Never-married,Other-service,Not-in-family,Other,Male,40,0,0,North America
10742,47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,0,0,North America
10898,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,44,1,-1485,North America
26826,56,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
4602,45,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,-1672,North America
9767,29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
12148,71,Federal-gov,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,9,0,0,North America
24143,45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,24,0,0,North America
24561,25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,North America
26904,48,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
6319,41,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
2383,56,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40,0,0,North America
13438,38,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,30,0,0,North America
26598,71,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,15,0,0,Europe & Central Asia
4520,46,Federal-gov,11th,Widowed,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
9099,23,Private,Some-college,Separated,Sales,Own-child,White,Female,40,0,0,North America
12660,70,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,0,0,North America
7228,41,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,44,1,13550,North America
18392,60,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,65,1,0,North America
29963,44,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,55,0,0,North America
24003,46,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,Black,Male,40,1,0,North America
2678,30,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,1,0,North America
18986,35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1,0,North America
21931,35,Local-gov,Some-college,Divorced,Adm-clerical,Own-child,White,Female,38,0,0,North America
30044,51,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Female,48,0,0,North America
18056,53,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1,-1902,North America
2676,26,Private,Masters,Married-civ-spouse,Sales,Wife,White,Female,40,0,0,North America
17195,18,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Other,Male,30,0,0,North America
3916,72,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,16,0,0,North America
22265,49,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
10781,48,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,0,0,North America
2772,49,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,40,0,0,North America
29670,44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
11501,31,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,48,0,0,North America
8972,24,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,44,1,0,North America
24512,36,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,30,0,0,North America
18496,59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,0,0,North America
7029,44,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,1,0,North America
12599,22,Private,Bachelors,Never-married,Exec-managerial,Other-relative,White,Female,40,0,0,North America
3964,46,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,1,0,North America
7469,37,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,0,0,North America
21908,47,Private,11th,Divorced,Adm-clerical,Unmarried,White,Female,40,0,0,North America
928,39,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
8158,23,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,30,0,0,North America
19415,52,Private,HS-grad,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,50,0,0,North America
15281,30,Private,Bachelors,Never-married,Prof-specialty,Other-relative,White,Female,40,0,0,North America
29157,48,Self-emp-not-inc,Some-college,Separated,Sales,Unmarried,White,Female,50,0,0,North America
20697,26,Private,11th,Divorced,Adm-clerical,Own-child,White,Female,40,0,0,North America
9073,34,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,50,1,0,North America
5388,59,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,40,0,2907,North America
24018,54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0,0,North America
16798,45,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,1,0,North America
26702,35,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
9761,28,Private,1st-4th,Never-married,Farming-fishing,Unmarried,White,Male,77,0,0,Latin America & Caribbean
25922,30,Local-gov,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40,0,0,North America
20292,23,Self-emp-not-inc,1st-4th,Married-civ-spouse,Sales,Other-relative,White,Male,40,0,0,North America
18011,67,Private,Masters,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,55,1,0,North America
22428,32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,1,99999,North America
17476,36,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,35,1,0,North America
29452,58,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,Male,30,1,7688,North America
4320,46,Private,1st-4th,Widowed,Other-service,Unmarried,Other,Female,30,0,0,Latin America & Caribbean
26506,31,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,55,0,0,North America
4688,39,Private,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,Europe & Central Asia
18648,62,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,70,0,0,North America
5927,21,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,40,0,0,North America
7672,50,Private,9th,Divorced,Transport-moving,Not-in-family,White,Male,50,0,0,North America
6779,44,Local-gov,Assoc-acdm,Divorced,Tech-support,Not-in-family,Black,Male,40,0,0,North America
7047,44,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
